MaPhim,NgayPhatHanh,NamPhatHanh,DiemDanhGiaTB,SoLuotDanhGia,DuSoLuotDanhGia,DoPhoBien,ThoiLuong,ThoiLuongAPI,ThoiLuongPhanTich,NguonThoiLuong,NganSach,NganSachAPI,NganSachPhanTich,NguonNganSach,DoanhThu,DoanhThuAPI,DoanhThuPhanTich,NguonDoanhThu,LoiNhuan,TySuatDoanhThuNganSach,CoThoiLuong,CoNganSach,CoDoanhThu,ThoiLuongBatThuong,NhomDiemDanhGia,NhomDoPhoBien,NhomThoiLuong,NhomDoanhThu
881927,2014-01-01,2014,2.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
661579,2023-09-28,2023,7.0,1,False,71.256,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
661619,2013-08-02,2013,6.0,1,False,0.6,99.0,99,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
74459,2010-03-20,2010,6.0,1,False,0.6,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
661019,2020-01-05,2020,6.0,1,False,0.883,60.0,60,60,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
661319,2015-09-12,2015,6.0,1,False,1.385,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Trung binh,nan,nan
662118,2018-08-03,2018,6.0,1,False,0.6,12.0,12,12,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
662343,2020-01-24,2020,3.0,1,False,0.633,109.0,,109,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Dai,nan
662239,2011-07-09,2011,5.0,1,False,0.677,15.0,,15,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
881288,2020-12-29,2020,6.0,1,False,0.6,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
881685,2021-10-06,2021,6.0,1,False,5.459,76.0,76,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
662024,2019-12-19,2019,6.0,1,False,5.72,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
660957,2019-12-12,2019,5.0,1,False,0.633,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
882718,2021-10-09,2021,6.0,1,False,1.396,94.0,94,94,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
660048,2020-01-01,2020,7.0,1,False,1.597,74.0,74,74,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
882339,2014-12-12,2014,7.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
660649,2020-01-03,2020,10.0,1,False,1.034,78.0,78,78,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
660803,2020-01-17,2020,8.0,1,False,6.862,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
660876,2012-01-28,2012,10.0,1,False,0.623,88.0,,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
660345,2021-10-15,2021,6.0,1,False,0.646,30.0,,30,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
417839,2012-12-15,2012,6.0,1,False,0.6,23.0,,23,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
1065879,2023-02-21,2023,7.0,1,False,1.066,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
1116059,2023-04-20,2023,4.0,1,False,1.012,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
417811,2004-12-11,2004,6.0,1,False,0.621,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
1065932,2022-12-21,2022,3.0,1,False,0.6,77.0,77,77,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1116099,2023-05-18,2023,5.0,1,False,0.6,80.0,80,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
417909,2014-10-01,2014,10.0,1,False,1.105,92.0,92,92,Gốc,,,,Không có,5000000.0,5000000,5000000,Gốc,,,True,False,True,False,Cao,Trung binh,Trung binh,Trung binh
417973,2016-09-22,2016,3.0,1,False,2.729,95.0,95,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
1153835,2023-07-20,2023,4.0,1,False,0.725,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
417196,2009-06-04,2009,5.0,1,False,0.62,101.0,101,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
1192610,2023-10-15,2023,10.0,1,False,1.4,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Trung binh,nan,nan
417635,2016-09-22,2016,8.0,1,False,0.6,120.0,120,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
417585,2015-09-03,2015,6.0,1,False,1.283,85.0,85,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
417459,2014-03-06,2014,8.0,1,False,0.874,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
1152982,2023-07-18,2023,6.0,1,False,2.47,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
418580,2016-09-20,2016,5.0,1,False,12.089,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
418579,2016-09-27,2016,4.0,1,False,7.488,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
282331,2014-07-19,2014,6.0,1,False,1.258,81.0,,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
1116595,2022-05-21,2022,10.0,1,False,1.4,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Trung binh,nan,nan
310095,2005-08-11,2005,4.0,1,False,0.955,79.0,,79,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
349541,2000-12-12,2000,1.0,1,False,0.6,9.0,,9,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1114900,2014-09-06,2014,7.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
416043,2014-10-16,2014,5.0,1,False,1.035,87.0,87,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1154609,2023-07-21,2023,10.0,1,False,2.388,87.0,87,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
1154619,2023-07-27,2023,9.0,1,False,0.773,80.0,80,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
415921,2002-03-01,2002,5.0,1,False,0.726,106.0,,106,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Dai,nan
349421,2000-06-17,2000,6.0,1,False,0.978,114.0,,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
415460,2017-06-29,2017,10.0,1,False,0.877,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
415464,2018-01-25,2018,10.0,1,False,1.262,133.0,,133,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
309283,2010-10-18,2010,6.0,1,False,0.623,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
415364,2012-11-10,2012,6.0,1,False,0.626,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
416841,2004-09-10,2004,4.0,1,False,2.704,88.0,,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1690096,2024-04-25,2024,8.0,1,False,0.2643,150.0,,150,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
1066713,2022-12-27,2022,3.0,1,False,0.6,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
348802,2008-12-04,2008,6.0,1,False,1.025,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
1115645,2023-03-02,2023,4.5,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
348562,2015-07-09,2015,6.0,1,False,3.133,83.0,83,83,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
417005,2001-05-19,2001,5.0,1,False,1.557,104.0,104,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
416735,2000-09-19,2000,3.0,1,False,0.6,5.0,5,5,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1115195,2023-04-17,2023,1.0,1,False,0.6,76.0,76,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
416322,2016-04-27,2016,5.0,1,False,0.904,83.0,83,83,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
416335,2014-06-14,2014,5.0,1,False,1.672,96.0,,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
416550,2013-06-04,2013,6.0,1,False,2.459,50.0,,50,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
416542,2008-01-31,2008,7.0,1,False,0.84,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
311116,2014-02-11,2014,6.5,1,False,1.385,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
421228,2018-01-31,2018,5.0,1,False,1.162,138.0,,138,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
311178,2014-10-17,2014,5.0,1,False,0.625,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
420657,2016-10-23,2016,6.0,1,False,0.6,27.0,,27,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
345464,2014-01-01,2014,6.0,1,False,0.889,73.0,,73,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
310948,2014-11-01,2014,8.0,1,False,0.6,93.0,,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
311086,2004-05-01,2004,4.0,1,False,0.839,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
422032,2016-01-21,2016,5.0,1,False,2.622,48.0,,48,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1118700,2022-11-06,2022,10.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
310541,2012-06-17,2012,8.5,1,False,1.4,77.0,,77,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
310435,2003-01-01,2003,6.0,1,False,0.6,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
1065266,2022-12-24,2022,1.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1117804,2022-07-30,2022,6.0,1,False,1.228,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
420295,2016-06-14,2016,4.0,1,False,0.883,10.0,,10,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1064294,2022-12-22,2022,2.0,1,False,1.4,85.0,85,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
346171,2014-11-08,2014,4.0,1,False,1.248,24.0,,24,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
353964,2015-11-26,2015,6.0,1,False,1.217,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
1111319,2023-05-10,2023,6.0,1,False,0.624,115.0,,115,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
353795,2015-05-21,2015,5.0,1,False,1.873,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
1189501,2016-06-04,2016,5.0,1,False,1.236,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Trung binh,nan,nan
1189495,2016-03-29,2016,5.0,1,False,0.742,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1111727,2023-04-10,2023,3.0,1,False,1.851,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1071292,2022-12-15,2022,10.0,1,False,0.686,55.0,55,55,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
353588,2013-01-03,2013,5.0,1,False,1.4,40.0,40,40,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1686748,2017-06-09,2017,5.0,1,False,0.0786,15.0,,15,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
353431,2009-05-02,2009,8.0,1,False,0.6,9.0,,9,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
410785,2016-08-07,2016,5.0,1,False,3.794,86.0,86,86,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
353390,2004-12-17,2004,7.0,1,False,0.621,109.0,,109,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
1110303,2023-04-07,2023,5.0,1,False,0.6,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
408418,2016-07-19,2016,5.0,1,False,4.843,77.0,77,77,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
286850,2011-12-15,2011,8.0,1,False,0.6,85.0,85,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
1110394,2015-11-11,2015,8.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
355041,2013-10-03,2013,7.0,1,False,1.842,88.0,88,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
1648275,2001-01-01,2001,2.0,1,False,0.1286,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
407997,2016-04-07,2016,8.0,1,False,1.017,83.0,,83,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
408320,2015-10-08,2015,1.0,1,False,4.182,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Cao,nan,nan
409370,2014-10-08,2014,7.0,1,False,2.959,85.0,85,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
1157578,2023-07-30,2023,5.0,1,False,0.6,,93,93,API,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
409332,2014-08-02,2014,10.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
1647489,2000-01-01,2000,7.0,1,False,0.0,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
1110801,2023-04-08,2023,4.0,1,False,1.054,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
354798,2015-09-30,2015,6.0,1,False,1.047,96.0,,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
408855,2016-11-03,2016,5.0,1,False,1.019,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
408851,2016-08-31,2016,5.0,1,False,1.117,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
409166,2016-06-28,2016,1.0,1,False,2.526,75.0,75,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1647713,2000-01-01,2000,5.0,1,False,0.0,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
413971,2016-02-19,2016,6.0,1,False,1.868,95.0,,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
351078,2014-01-21,2014,6.0,1,False,3.964,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
414230,2010-09-16,2010,6.0,1,False,0.733,121.0,,121,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
1113333,2023-04-23,2023,2.0,1,False,0.6,100.0,100,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
413492,2016-07-15,2016,5.0,1,False,2.368,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
308929,2006-02-10,2006,6.0,1,False,0.872,107.0,,107,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
413371,2016-08-29,2016,5.0,1,False,0.6,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
1068925,2020-03-25,2020,10.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
1113932,2023-04-15,2023,3.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
415171,2014-01-02,2014,5.0,1,False,0.953,121.0,,121,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Dai,nan
415166,2016-06-09,2016,5.0,1,False,0.736,95.0,,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
415162,2010-12-02,2010,6.0,1,False,0.6,101.0,101,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
415161,2012-05-24,2012,7.0,1,False,0.6,103.0,103,103,Gốc,,,,Không có,36116.0,36116,36116,Gốc,,,True,False,True,False,Trung binh,Thap,Trung binh,Thap
414970,2011-07-07,2011,5.0,1,False,0.6,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
1114115,2023-04-16,2023,1.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1068414,2022-12-08,2022,10.0,1,False,0.6,13.0,13,13,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
414608,2014-09-06,2014,4.0,1,False,0.6,5.0,,5,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
414626,2006-02-10,2006,5.0,1,False,1.01,87.0,87,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1155323,2023-07-22,2023,5.0,1,False,0.905,77.0,77,77,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1068333,2023-01-01,2023,5.0,1,False,1.463,102.0,,102,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
414559,2013-09-01,2013,10.0,1,False,0.6,41.0,41,41,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
308926,2002-10-22,2002,6.0,1,False,1.4,125.0,,125,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
412073,2014-03-27,2014,6.0,1,False,1.735,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
1112088,2023-04-11,2023,3.0,1,False,0.608,,87,87,API,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
411634,2016-08-25,2016,6.0,1,False,0.6,97.0,97,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
1646209,2006-07-07,2006,10.0,1,False,0.0286,,,,Không có,50000.0,50000,50000,Gốc,1000000.0,1000000,1000000,Gốc,950000,20.0,False,True,True,False,Cao,Thap,nan,Thap
411842,2016-07-22,2016,9.0,1,False,0.6,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
351909,2013-10-02,2013,9.0,1,False,0.874,95.0,,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
308899,2014-12-04,2014,1.0,1,False,1.79,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
308706,2008-02-12,2008,4.0,1,False,1.4,82.0,,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
314571,2014-06-15,2014,5.0,1,False,1.4,114.0,,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
431805,2016-12-25,2016,7.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
1124669,2023-06-03,2023,10.0,1,False,0.6,210.0,,210,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
1056151,2021-03-18,2021,5.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1056168,2017-07-10,2017,6.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
1124648,2023-04-01,2023,6.0,1,False,0.6,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
1146725,2018-05-06,2018,10.0,1,False,0.6,93.0,93,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
314503,2014-05-10,2014,7.0,1,False,0.6,84.0,,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
432704,2016-11-03,2016,5.0,1,False,1.642,116.0,,116,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
1055698,2021-08-29,2021,5.0,1,False,1.538,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
276484,2013-03-27,2013,2.0,1,False,0.971,51.0,51,51,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
432966,2017-05-11,2017,5.0,1,False,1.321,122.0,,122,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
1055784,2022-11-27,2022,3.0,1,False,0.6,74.0,74,74,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1124978,2021-12-31,2021,10.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
1056010,2007-09-27,2007,6.0,1,False,0.6,,,,Không có,100.0,100,100,Gốc,100.0,100,100,Gốc,0,1.0,False,True,True,False,Trung binh,Thap,nan,Thap
1632635,2025-06-01,2025,8.0,1,False,0.0,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
313971,2014-10-01,2014,6.0,1,False,1.151,80.0,80,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
429941,2016-11-30,2016,7.0,1,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
429914,2018-03-22,2018,6.0,1,False,0.685,75.0,75,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
1057421,2001-01-01,2001,7.0,1,False,0.6,,,,Không có,100.0,100,100,Gốc,100.0,100,100,Gốc,0,1.0,False,True,True,False,Trung binh,Thap,nan,Thap
1057880,2022-11-12,2022,3.0,1,False,1.4,93.0,93,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
1057919,2022-11-25,2022,5.0,1,False,1.021,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Dai,nan
1199666,2015-01-01,2015,5.0,1,False,0.0,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1199663,2017-12-07,2017,5.0,1,False,0.0,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1056771,2022-12-03,2022,10.0,1,False,0.6,41.0,41,41,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
314138,2012-12-28,2012,10.0,1,False,0.636,85.0,85,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
1123983,2009-03-29,2009,10.0,1,False,0.6,15.0,15,15,Gốc,60000.0,60000,60000,Gốc,60000.0,60000,60000,Gốc,0,1.0,True,True,True,False,Cao,Thap,Ngan,Thap
1057112,2022-11-27,2022,1.0,1,False,0.682,72.0,72,72,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
277397,2014-05-16,2014,1.0,1,False,1.475,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1144745,2023-06-28,2023,4.0,1,False,0.868,93.0,93,93,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
434843,2017-03-14,2017,2.0,1,False,0.6,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1053949,2022-11-26,2022,3.0,1,False,0.985,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
434548,2016-12-13,2016,4.0,1,False,0.6,4.0,,4,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
1700379,2022-01-31,2022,5.0,1,False,0.1,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Thap,nan,nan
1054399,2022-12-29,2022,7.0,1,False,1.4,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
